season,family,gid,plant,replicated,P_rachis_weight,soluble_solids
2018,jardin,G_Tsolikouri,2,R2,7,22
2018,jardin,G_Tsolikouri,2,R3,7,24
2018,jardin,G_Tsolikouri,3,R1,8,22
2018,jardin,G_Tsolikouri,3,R2,5,20
2018,jardin,G_Tsolikouri,3,R3,6,20
2018,jardin,G_Uva.Rey,1,R1,8,20
2018,jardin,G_Uva.Rey,1,R2,4,19
2018,jardin,G_Uva.Rey,1,R3,5,19
2018,jardin,G_Uva.Rey,2,R1,8,15
2018,jardin,G_Uva.Rey,2,R2,7,14.8
2018,jardin,G_Uva.Rey,3,R1,3,19
2018,jardin,G_Uva.Rey,3,R2,4,18.6
2018,jardin,G_Uva.Rey,3,R3,3,19
2018,jardin,G_Varadi,1,R1,8,17.5
2018,jardin,G_Varadi,1,R2,7,16
2018,jardin,G_Varadi,2,R1,7,17.2
2018,jardin,G_Varadi,2,R2,5,18
2018,jardin,G_Varadi,2,R3,6,16.4
2018,jardin,G_Variete.d.oasis.bou.chemma,1,R1,11,22.2
2018,jardin,G_Variete.d.oasis.bou.chemma,1,R2,9,20
2018,jardin,G_Variete.d.oasis.bou.chemma,1,R3,7,NA
2018,jardin,G_Variete.d.oasis.bou.chemma,2,R1,9,18
2018,jardin,G_Variete.d.oasis.bou.chemma,2,R2,18,22.4
2018,jardin,G_Variete.d.oasis.bou.chemma,3,R1,11,19.2
2018,jardin,G_Variete.d.oasis.bou.chemma,3,R2,19,18.4
2018,jardin,G_Variete.d.oasis.bou.chemma,3,R3,9,16
2018,jardin,G_Verdot,1,R1,8,19
2018,jardin,G_Verdot,1,R2,6,21
2018,jardin,G_Verdot,1,R3,5,20
2018,jardin,G_Verdot,2,R1,5,17.2
2018,jardin,G_Verdot,2,R2,10,19
2018,jardin,G_Verdot,2,R3,5,16.4
2018,jardin,G_Verdot,3,R1,8,18.8
2018,jardin,G_Verdot,3,R2,16,18
2018,jardin,G_Verdot,3,R3,10,18
2018,jardin,G_Voskeat,1,R1,8,19.6
2018,jardin,G_Voskeat,1,R2,7,18
2018,jardin,G_Voskeat,1,R3,9,20.4
2018,jardin,G_Voskeat,2,R1,8,13
2018,jardin,G_Voskeat,3,R1,19,20.2
2018,jardin,G_Voskeat,3,R2,15,18.4
2020,902,G_5.9.5,1,R1,4,15
2020,902,G_5.9.5,1,R2,5,16
2020,902,G_5.9.5,1,R3,6,15
2020,902,G_5.9.4,1,R1,9,11
2020,902,G_5.9.4,1,R2,12,19
2020,902,G_5.9.4,1,R3,13,18
2020,902,G_5.9.11,1,R1,7,18
2020,902,G_5.9.11,1,R2,5,15
2020,406,G_5.7.140,1,R1,7,19
2020,406,G_5.7.140,1,R2,9,21
2020,111,G_5.7.93,1,R1,12,17
2020,111,G_5.7.93,1,R2,7,17
2020,111,G_5.7.93,1,R3,17,18
2020,902,G_5.2.77,1,R1,4,16
2020,111,G_5.5.66,1,R1,2.4,19
2020,111,G_5.5.66,1,R2,1.8,18
2020,111,G_5.5.101,1,R1,6.1,19
2020,111,G_5.5.109,1,R1,4.4,17
2020,111,G_5.5.98,1,R1,1.1,17
2020,111,G_5.4.146,1,R1,2.7,19
2020,111,G_5.4.146,1,R2,2.7,18
2020,111,G_5.4.138,1,R1,0.9,23
2020,111,G_5.4.138,1,R2,2.1,21
2020,111,G_5.4.138,1,R3,1.6,16
2020,111,G_5.4.135,1,R1,9.5,18
2020,111,G_5.4.135,1,R2,6.4,16
2020,111,G_5.3.171,1,R1,6.5,22
2020,111,G_5.3.171,1,R2,2.8,21
2020,111,G_5.4.154,1,R1,2.7,21
2020,111,G_5.4.154,1,R2,2.6,22
2020,111,G_5.4.154,1,R3,4.3,22
2020,111,G_5.4.156,1,R1,8,20
2020,111,G_5.4.156,1,R2,6.6,17
2020,111,G_5.4.156,1,R3,7.7,18
2020,902,G_5.2.72,1,R1,5.5,18
2020,902,G_5.2.72,1,R2,2.8,18
2020,902,G_5.6.65,1,R1,9.2,13
2020,902,G_5.6.65,1,R2,4.3,16
2020,902,G_5.6.65,1,R3,8.3,13
2020,902,G_5.6.72,1,R1,13.8,16
2020,902,G_5.6.20,1,R1,4.8,12
2020,902,G_5.6.20,1,R2,9.1,12
2020,902,G_5.6.20,1,R3,13,12
2020,902,G_5.6.45,1,R1,3.4,18
2020,902,G_5.6.45,1,R2,5.7,17
2020,902,G_5.6.25,1,R1,4.9,18
2020,902,G_5.6.25,1,R2,5.3,19
2020,406,G_5.7.146,1,R1,3.2,16
2020,406,G_5.7.146,1,R2,7.1,19
2020,406,G_5.7.146,1,R3,1.8,16
2020,111,G_5.7.46,1,R1,5.2,12
2020,111,G_5.7.46,1,R2,6.6,14
2020,111,G_5.7.26,1,R1,2.7,17
2020,111,G_5.7.26,1,R2,3.6,19
2020,111,G_5.7.123,1,R1,4.8,11
2020,111,G_5.7.60,1,R1,3.7,19
2020,111,G_5.7.60,1,R2,3.1,18
2020,111,G_5.7.60,1,R3,4.9,18
2020,111,G_5.7.111,1,R1,6.9,14
2020,111,G_5.7.111,1,R2,4.3,19
2020,111,G_5.7.115,1,R1,5.5,15
2020,111,G_5.7.82,1,R1,5.6,15
2020,111,G_5.7.107,1,R1,12.7,19
2020,111,G_5.7.107,1,R2,6.3,19
2020,111,G_5.7.107,1,R3,10.4,16
2020,902,G_5.2.74,1,R1,6,20
2020,902,G_5.2.74,1,R2,6.3,18
2020,902,G_5.2.74,1,R3,6.1,19
2020,411,G_5.2.147,1,R1,4.2,17
2020,411,G_5.2.147,1,R2,1.8,16
2020,111,G_5.4.140,1,R1,4.9,21
2020,111,G_5.4.143,1,R1,3.8,18
2020,111,G_5.4.143,1,R2,5.3,19
2020,111,G_5.4.149,1,R1,2.5,17
2020,111,G_5.5.17,1,R1,2.9,16
2020,111,G_5.5.48,1,R1,4.2,15
2020,111,G_5.5.48,1,R2,3.4,15
2020,111,G_5.5.71,1,R1,2.7,18
2020,111,G_5.5.78,1,R1,7.3,18
2020,111,G_5.5.86,1,R1,0.8,20
2020,111,G_5.5.86,1,R2,2.7,19
2020,902,G_5.6.30,1,R1,5.5,16
2020,902,G_5.6.30,1,R2,5.5,18
2020,902,G_5.6.36,1,R1,9,17
2020,902,G_5.6.36,1,R2,4.9,18
2020,902,G_5.6.43,1,R1,9.7,15
2020,902,G_5.6.43,1,R2,3.8,17
2020,111,G_5.7.31,1,R1,5.7,14
2020,111,G_5.7.31,1,R2,10.1,17
2020,111,G_5.7.31,1,R3,8.6,17
2020,111,G_5.7.32,1,R1,5.4,16
2020,111,G_5.7.32,1,R2,10.1,15
2020,411,G_5.6.104,1,R1,7.6,14
2020,411,G_5.6.104,1,R2,4.1,17
2020,411,G_5.6.104,1,R3,5.5,16
2020,111,G_5.7.73,1,R1,6.1,20
2020,111,G_5.7.73,1,R2,4.2,19
2020,929,G_5.10.18,1,R1,2.9,19
2020,929,G_5.10.66,1,R1,3.3,14
2020,406,G_5.4.66,1,R1,2.3,13
2020,406,G_5.4.42,1,R1,1.7,15
2020,406,G_5.4.42,1,R2,1.4,13
2020,406,G_5.4.75,1,R1,3.7,20
2020,406,G_5.4.75,1,R2,2.8,17
2020,406,G_5.4.75,1,R3,3.5,17
2020,111,G_5.5.15,1,R1,3.2,18
2020,111,G_5.5.56,1,R1,3.9,24
2020,111,G_5.5.59,1,R1,3.7,19
2020,111,G_5.5.59,1,R2,9.8,19
2020,111,G_5.5.76,1,R1,13.2,15
2020,111,G_5.5.76,1,R2,11.8,15
2020,111,G_5.5.76,1,R3,12.9,15
2020,111,G_5.5.84,1,R1,2.9,15
2020,111,G_5.5.99,1,R1,3,19
2020,111,G_5.5.92,1,R1,2.4,19
2020,111,G_5.5.97,1,R1,5.8,17
2020,111,G_5.5.97,1,R2,11.8,16
2020,111,G_5.5.97,1,R3,3.3,17
2020,411,G_5.6.125,1,R1,3.3,18
2020,411,G_5.6.115,1,R1,5.7,16
2020,411,G_5.6.115,1,R2,6.9,14
2020,411,G_5.6.127,1,R1,6.4,15
2020,411,G_5.6.127,1,R2,5.6,15
2020,411,G_5.6.143,1,R1,2.5,12
2020,411,G_5.6.143,1,R2,3.9,14
2020,411,G_5.6.143,1,R3,4.9,16
2020,902,G_5.6.11,1,R1,3.9,19
2020,902,G_5.6.11,1,R2,7.7,19
2020,902,G_5.6.11,1,R3,6.6,19
2020,111,G_5.4.151,1,R1,2.8,16
2020,411,G_5.2.138,1,R1,2.5,18
2020,411,G_5.2.138,1,R2,2.6,16
2020,900,G_5.3.23,1,R1,10.2,17
2020,900,G_5.3.23,1,R2,3,15
2020,111,G_5.4.164,1,R1,9.8,17
2020,111,G_5.4.164,1,R2,5,16
2020,902,G_5.6.39,1,R1,10.7,18
2020,411,G_5.6.140,1,R1,5,20
2020,411,G_5.6.140,1,R2,4.7,18
2020,411,G_5.6.140,1,R3,4.3,16
2020,111,G_5.7.103,1,R1,25,17
2020,111,G_5.7.103,1,R2,17.6,16
2020,111,G_5.7.103,1,R3,3.2,18
2020,411,G_5.8.119,1,R1,3.8,17
2020,411,G_5.8.119,1,R2,1.5,19
2020,111,G_5.7.108,1,R1,6,18
2020,411,G_5.8.103,1,R1,3.7,20
2020,111,G_5.7.90,1,R1,5.1,20
2020,111,G_5.7.43,1,R1,2,21
2020,111,G_5.5.104,1,R1,4.7,21
2020,111,G_5.5.104,1,R2,2.6,21
2020,111,G_5.5.104,1,R3,5.3,20
2020,912,G_5.9.160,1,R1,11.4,13
2020,111,G_5.7.70,1,R1,4.4,18
2020,111,G_5.7.70,1,R2,1.9,18
2020,111,G_5.7.59,1,R1,2.8,19
2020,111,G_5.7.59,1,R2,6.4,19
2020,111,G_5.7.59,1,R3,4.6,17
2020,411,G_5.2.156,1,R1,5.4,19
2020,411,G_5.2.156,1,R2,2.1,19
2020,411,G_5.2.156,1,R3,4.7,19
2020,406,G_5.7.153,1,R1,4,16
2020,111,G_5.7.83,1,R1,4.3,21
2020,111,G_5.7.83,1,R2,2.1,21
2020,111,G_5.7.83,1,R3,2.3,21
2020,900,G_5.9.127,1,R1,2.8,13
2020,411,G_5.8.151,1,R1,9.7,16
2020,411,G_5.8.151,1,R2,9,14
2020,411,G_5.8.151,1,R3,2.6,15
2020,902,G_5.2.76,1,R1,8,15
2020,902,G_5.2.76,1,R2,5.4,15
2020,902,G_5.2.76,1,R3,4.3,15
2020,411,G_5.8.141,1,R1,5.6,19
2020,411,G_5.8.141,1,R2,2.1,17
2020,912,G_5.9.151,1,R1,10.9,17
2020,912,G_5.9.151,1,R2,11.1,18
2020,912,G_5.9.151,1,R3,10.4,20
2020,411,G_5.8.53,1,R1,9.8,17
2020,411,G_5.8.53,1,R2,6.4,19
2020,411,G_5.8.53,1,R3,5.5,16
2020,900,G_5.3.12,1,R1,4.2,18
2020,900,G_5.3.12,1,R2,6.9,19
2020,406,G_5.4.80,1,R1,2.5,19
2020,406,G_5.4.80,1,R2,6.1,18
2020,411,G_5.6.151,1,R1,10.8,17
2020,411,G_5.6.151,1,R2,5,20
2020,411,G_5.6.151,1,R3,9.9,20
2020,406,G_5.4.54,1,R1,8,15
2020,406,G_5.4.54,1,R2,8.9,16
2020,406,G_5.4.54,1,R3,9.8,16
2020,411,G_5.8.80,1,R1,4.3,17
2020,411,G_5.8.80,1,R2,4.4,16
2020,411,G_5.8.127,1,R1,7.2,18
2020,411,G_5.8.127,1,R2,3.6,17
2020,406,G_5.1.137,1,R1,3.5,17
2020,406,G_5.1.137,1,R2,6.7,18
2020,406,G_5.1.137,1,R3,4.9,18
2020,111,G_5.5.100,1,R1,8.2,20
2020,111,G_5.5.100,1,R2,5,20
2020,111,G_5.7.52,1,R1,8.8,20
2020,111,G_5.7.52,1,R2,4.7,19
2020,411,G_5.4.21,1,R1,3.5,18
2020,411,G_5.4.21,1,R2,1.4,20
2020,411,G_5.4.21,1,R3,2.2,20
2020,406,G_5.5.165,1,R1,11.6,14
2020,406,G_5.5.165,1,R2,4.4,17
2020,900,G_5.2.9,1,R1,5.2,17
2020,900,G_5.2.9,1,R2,5.8,16
2020,900,G_5.2.9,1,R3,5.9,15
2020,900,G_5.9.114,1,R1,2.5,19
2020,406,G_5.1.63,1,R1,3.2,17
2020,406,G_5.1.63,1,R2,3.7,16
2020,406,G_5.1.63,1,R3,2,17
2020,406,G_5.1.83,1,R1,3,18
2020,406,G_5.1.83,1,R2,6.7,18
2020,406,G_5.1.81,1,R1,2.9,19
2020,406,G_5.1.111,1,R1,3.1,18
2020,406,G_5.1.111,1,R2,12.7,20
2020,406,G_5.1.135,1,R1,2.4,17
2020,406,G_5.1.149,1,R1,1.8,19
2020,406,G_5.1.149,1,R2,0.9,17
2020,406,G_5.1.153,1,R1,1.2,19
2020,406,G_5.1.153,1,R2,1,20
2020,406,G_5.1.153,1,R3,1.2,20
2020,411,G_5.1.169,1,R1,0.7,15
2020,411,G_5.1.169,1,R2,1.1,16
2020,411,G_5.1.172,1,R1,2.2,22
2020,411,G_5.1.172,1,R2,5.1,21
2020,411,G_5.1.172,1,R3,2.6,22
2020,929,G_5.10.73,1,R1,5.1,20
2020,929,G_5.10.73,1,R2,5.1,20
2020,929,G_5.10.79,1,R1,5,17
2020,929,G_5.10.79,1,R2,4.5,17
2020,929,G_5.10.79,1,R3,4,17
2020,929,G_5.10.88,1,R1,4.8,20
2020,929,G_5.10.88,1,R2,5.5,21
2020,929,G_5.10.130,1,R1,8.3,20
2020,929,G_5.10.136,1,R1,4.1,20
2020,929,G_5.10.136,1,R2,5.5,22
2020,929,G_5.10.136,1,R3,2,20
2020,929,G_5.10.156,1,R1,6.2,21
2020,929,G_5.10.156,1,R2,5.3,20
2020,929,G_5.10.156,1,R3,1.9,17
2020,929,G_5.10.158,1,R1,5.1,21
2020,929,G_5.10.158,1,R2,6.3,20
2020,929,G_5.10.158,1,R3,8.2,21
2020,900,G_5.2.2,1,R1,4.1,14
2020,900,G_5.2.2,1,R2,4.1,20
2020,900,G_5.2.2,1,R3,2.7,20
2020,900,G_5.2.5,1,R1,3.4,19
2020,900,G_5.2.7,1,R1,1.5,18
2020,900,G_5.2.7,1,R2,4.3,18
2020,900,G_5.2.7,1,R3,0.7,18
2020,900,G_5.2.13,1,R1,9.9,21
2020,900,G_5.2.13,1,R2,8.5,20
2020,900,G_5.2.15,1,R1,3.1,20
2020,900,G_5.2.15,1,R2,4.8,20
2020,900,G_5.2.16,1,R1,4.6,21
2020,900,G_5.2.16,1,R2,2.8,23
2020,900,G_5.2.16,1,R3,1.3,21
2020,900,G_5.2.17,1,R1,1,19
2020,900,G_5.2.17,1,R2,2,22
2020,411,G_5.2.118,1,R1,6.5,17
2020,411,G_5.2.118,1,R2,3.9,16
2020,411,G_5.2.118,1,R3,2.4,19
2020,411,G_5.2.124,1,R1,2.5,14
2020,411,G_5.2.124,1,R2,3.6,14
2020,411,G_5.2.125,1,R1,2.5,17
2020,411,G_5.2.125,1,R2,3.7,18
2020,411,G_5.2.125,1,R3,3.7,18
2020,411,G_5.2.131,1,R1,7.9,17
2020,411,G_5.2.131,1,R2,3.4,18
2020,411,G_5.2.134,1,R1,1.5,16
2020,411,G_5.2.134,1,R2,1.6,16
2020,411,G_5.2.137,1,R1,7.9,14
2020,411,G_5.2.137,1,R2,2.6,18
2020,411,G_5.2.137,1,R3,3.3,18
2020,411,G_5.2.154,1,R1,3,18
2020,411,G_5.2.154,1,R2,3.6,19
2020,411,G_5.2.169,1,R1,5.5,19
2020,411,G_5.2.169,1,R2,10,19
2020,900,G_5.3.5,1,R1,1.1,18
2020,900,G_5.3.5,1,R2,1.3,17
2020,900,G_5.3.5,1,R3,1.1,20
2020,900,G_5.3.8,1,R1,1.8,21
2020,900,G_5.3.8,1,R2,2.7,22
2020,900,G_5.3.9,1,R1,1.4,17
2020,900,G_5.3.9,1,R2,0.9,17
2020,900,G_5.3.11,1,R1,3.3,23
2020,900,G_5.3.11,1,R2,3.4,22
2020,900,G_5.3.21,1,R1,2.5,19
2020,900,G_5.3.21,1,R1,2.5,21
2020,900,G_5.3.21,1,R2,6.4,19
2020,900,G_5.3.21,1,R2,6.4,21
2020,900,G_5.3.21,1,R3,3.2,19
2020,900,G_5.3.21,1,R3,3.2,21
2020,411,G_5.4.11,1,R1,2.1,18
2020,411,G_5.4.11,1,R2,5.7,22
2020,411,G_5.4.16,1,R1,4,18
2020,406,G_5.4.100,1,R1,4.6,18
2020,411,G_5.4.9,1,R1,5.7,19
2020,411,G_5.4.18,1,R1,2.3,21
2020,406,G_5.4.32,1,R1,1.3,21
2020,406,G_5.4.32,1,R2,2.7,19
2020,406,G_5.4.32,1,R3,2.4,18
2020,406,G_5.4.63,1,R1,3.8,18
2020,406,G_5.4.63,1,R2,1.7,20
2020,406,G_5.4.63,1,R3,3.9,19
2020,406,G_5.4.78,1,R1,2.9,21
2020,406,G_5.4.78,1,R2,2.8,19
2020,406,G_5.4.113,1,R1,2.4,19
2020,406,G_5.4.113,1,R2,0.9,20
2020,406,G_5.4.113,1,R3,4.6,20
2020,406,G_5.4.115,1,R1,1.7,19
2020,406,G_5.4.115,1,R2,4.7,19
2020,406,G_5.4.115,1,R3,5.2,14
2020,406,G_5.4.124,1,R1,7.6,17
2020,406,G_5.4.124,1,R2,6.1,21
2020,406,G_5.4.124,1,R3,9.1,21
2020,406,G_5.4.120,1,R1,4.6,19
2020,406,G_5.4.120,1,R2,3.8,20
2020,406,G_5.4.120,1,R3,3.6,21
2020,406,G_5.4.129,1,R1,4,18
2020,406,G_5.4.129,1,R2,4.1,18
2020,406,G_5.4.129,1,R3,5.1,16
2020,111,G_5.5.55,1,R1,2.8,19
2020,111,G_5.5.55,1,R2,4.3,20
2020,111,G_5.5.55,1,R3,4.1,21
2020,111,G_5.5.85,1,R1,0.9,22
2020,111,G_5.5.85,1,R2,1.6,20
2020,111,G_5.5.95,1,R1,4.7,19
2020,411,G_5.6.119,1,R1,2.4,21
2020,411,G_5.6.119,1,R2,2.3,21
2020,902,G_5.6.71,1,R1,2.5,16
2020,902,G_5.6.71,1,R2,3.4,18
2020,902,G_5.6.71,1,R3,4.4,21
2020,411,G_5.6.142,1,R1,7.6,22
2020,411,G_5.6.163,1,R1,2.4,20
2020,411,G_5.6.169,1,R1,6.2,18
2020,111,G_5.7.51,1,R1,1.3,22
2020,111,G_5.7.51,1,R2,3.7,23
2020,111,G_5.7.75,1,R1,1.8,21
2020,111,G_5.7.75,1,R2,1.7,22
2020,111,G_5.7.75,1,R3,2.2,23
2020,111,G_5.7.86,1,R1,3.9,22
2020,111,G_5.7.97,1,R1,5.3,21
2020,111,G_5.7.97,1,R2,4.6,22
2020,111,G_5.7.97,1,R3,3.6,21
2020,111,G_5.7.98,1,R1,5.8,21
2020,111,G_5.7.98,1,R2,8.5,20
2020,111,G_5.7.102,1,R1,3.6,20
2020,111,G_5.7.102,1,R2,5.4,20
2020,111,G_5.7.102,1,R3,3.7,20
2020,111,G_5.7.109,1,R1,4.5,20
2020,111,G_5.7.119,1,R1,2.6,24
2020,111,G_5.7.119,1,R2,3.6,25
2020,111,G_5.7.119,1,R3,3.6,24
2020,406,G_5.7.139,1,R1,2.8,21
2020,406,G_5.7.139,1,R2,5.1,21
2020,406,G_5.7.139,1,R3,4.3,22
2020,411,G_5.8.101,1,R1,2.7,19
2020,411,G_5.8.101,1,R2,2.7,18
2020,411,G_5.8.101,1,R3,3.4,20
2020,411,G_5.8.114,1,R1,2.1,17
2020,411,G_5.8.114,1,R2,3.1,18
2020,411,G_5.8.114,1,R3,6.8,13
2020,411,G_5.8.135,1,R1,12.2,17
2020,411,G_5.8.135,1,R2,9.9,17
2020,411,G_5.8.135,1,R3,10.8,16
2020,411,G_5.8.137,1,R1,7.1,23
2020,411,G_5.8.137,1,R2,10.9,24
2020,411,G_5.8.137,1,R3,4.8,24
2020,411,G_5.8.149,1,R1,10.7,18
2020,411,G_5.8.149,1,R2,13.1,19
2020,411,G_5.8.149,1,R3,2.2,16
2020,406,G_5.1.93,1,R1,1.2,21
2020,406,G_5.1.93,1,R2,5.8,19
2020,406,G_5.1.125,1,R1,1.7,19
2020,406,G_5.1.125,1,R2,1.4,20
2020,406,G_5.1.125,1,R3,1.1,20
2020,406,G_5.1.130,1,R1,4.7,15
2020,406,G_5.1.130,1,R2,4.4,18
2020,406,G_5.1.142,1,R1,11.3,14
2020,406,G_5.1.142,1,R2,6.5,15
2020,406,G_5.1.142,1,R3,3.8,10
2020,406,G_5.1.148,1,R1,3,20
2020,406,G_5.1.148,1,R2,2.4,20
2020,406,G_5.1.148,1,R3,5.8,19
2020,406,G_5.1.151,1,R1,3.5,18
2020,406,G_5.1.151,1,R2,6.4,18
2020,406,G_5.1.152,1,R1,5,19
2020,406,G_5.1.152,1,R2,5.3,17
2020,406,G_5.1.152,1,R3,2.3,19
2020,406,G_5.1.156,1,R1,3,18
2020,406,G_5.1.156,1,R2,2.5,19
2020,406,G_5.1.160,1,R1,8.5,15
2020,406,G_5.1.160,1,R2,5.2,20
2020,406,G_5.1.160,1,R3,1.9,18
2020,406,G_5.1.161,1,R1,7.9,13
2020,406,G_5.1.161,1,R2,5.4,12
2020,406,G_5.1.162,1,R1,5.1,18
2020,406,G_5.1.162,1,R2,3.7,17
2020,406,G_5.1.162,1,R3,3.9,18
2020,406,G_5.1.163,1,R1,2.9,16
2020,406,G_5.1.163,1,R2,4.1,18
2020,406,G_5.1.163,1,R3,3.1,16
2020,411,G_5.1.167,1,R1,6,18
2020,411,G_5.1.167,1,R2,2,18
2020,411,G_5.1.167,1,R3,1.3,18
2020,411,G_5.1.173,1,R1,12.4,21
2020,411,G_5.1.173,1,R2,6.6,20
2020,411,G_5.1.173,1,R3,4.4,22
2020,900,G_5.2.1,1,R1,1.4,21
2020,900,G_5.2.1,1,R2,4.3,21
2020,900,G_5.2.1,1,R3,2.8,20
2020,900,G_5.2.3,1,R1,1,18
2020,900,G_5.2.3,1,R2,2.4,18
2020,900,G_5.2.4,1,R1,3.5,16
2020,900,G_5.2.4,1,R2,3.2,15
2020,900,G_5.2.4,1,R3,3,17
2020,900,G_5.2.8,1,R1,5.3,15
2020,900,G_5.2.8,1,R2,3.7,18
2020,900,G_5.2.8,1,R3,8.7,20
2020,900,G_5.2.10,1,R1,5.5,16
2020,900,G_5.2.10,1,R2,7.7,15
2020,900,G_5.2.10,1,R3,4.8,15
2020,902,G_5.2.73,1,R1,4.5,20
2020,902,G_5.2.73,1,R2,5.5,19
2020,411,G_5.2.106,1,R1,1.8,19
2020,411,G_5.2.106,1,R2,1.6,17
2020,411,G_5.2.106,1,R3,2.6,16
2020,411,G_5.2.115,1,R1,2.5,20
2020,411,G_5.2.115,1,R2,2.4,18
2020,411,G_5.2.115,1,R3,3.4,17
2020,411,G_5.2.150,1,R1,2.7,18
2020,411,G_5.2.150,1,R2,3.1,21
2020,411,G_5.2.150,1,R3,6.1,21
2020,411,G_5.2.163,1,R1,1.1,21
2020,411,G_5.2.163,1,R2,1.6,20
2020,411,G_5.2.163,1,R3,2.1,20
2020,411,G_5.2.170,1,R1,2.5,19
2020,411,G_5.2.170,1,R2,4.1,17
2020,411,G_5.2.170,1,R3,3.8,17
2020,900,G_5.3.13,1,R1,2.6,17
2020,900,G_5.3.13,1,R2,2.1,21
2020,900,G_5.3.13,1,R3,3.5,20
2020,900,G_5.3.18,1,R1,5.3,19
2020,900,G_5.3.18,1,R2,6.9,17
2020,900,G_5.3.18,1,R3,3.5,17
2020,900,G_5.3.19,1,R1,3,17
2020,900,G_5.3.19,1,R2,4.4,17
2020,900,G_5.3.19,1,R3,6.4,20
2020,900,G_5.3.21,1,R1,5.1,19
2020,900,G_5.3.21,1,R1,5.1,21
2020,900,G_5.3.21,1,R2,7.9,19
2020,900,G_5.3.21,1,R2,7.9,21
2020,900,G_5.3.21,1,R3,2.8,19
2020,900,G_5.3.21,1,R3,2.8,21
2020,900,G_5.3.24,1,R1,5,22
2020,900,G_5.3.24,1,R2,3.8,20
2020,900,G_5.3.24,1,R3,4.8,20
2020,900,G_5.3.25,1,R1,6.2,15
2020,900,G_5.3.26,1,R1,5.6,20
2020,900,G_5.3.26,1,R2,9,20
2020,900,G_5.3.26,1,R3,10.3,20
2020,912,G_5.3.45,1,R1,9.6,17
2020,912,G_5.3.45,1,R2,7.5,17
2020,912,G_5.3.45,1,R3,4.5,18
2020,912,G_5.3.106,1,R1,1.9,17
2020,912,G_5.3.106,1,R2,4.3,17
2020,912,G_5.3.106,1,R3,1.3,17
2020,912,G_5.3.116,1,R1,9,19
2020,912,G_5.3.125,1,R1,3.5,19
2020,912,G_5.3.110,1,R1,8.4,18
2020,912,G_5.3.110,1,R2,7.8,18
2020,912,G_5.3.110,1,R3,7.4,17
2020,912,G_5.3.113,1,R1,2.4,16
2020,912,G_5.3.113,1,R2,1.2,18
2020,912,G_5.3.113,1,R3,1.5,18
2020,912,G_5.3.118,1,R1,4.4,17
2020,912,G_5.3.118,1,R2,4.6,19
2020,912,G_5.3.118,1,R3,2.3,20
2020,900,G_5.3.6,1,R1,2.9,19
2020,900,G_5.3.6,1,R2,1.6,21
2020,900,G_5.3.6,1,R3,1.7,17
2020,900,G_5.3.7,1,R1,10.6,20
2020,900,G_5.3.7,1,R2,10.5,18
2020,900,G_5.3.7,1,R3,8.8,23
2020,912,G_5.3.50,1,R1,3.2,24
2020,912,G_5.3.50,1,R2,3.5,23
2020,912,G_5.3.60,1,R1,5.3,16
2020,912,G_5.3.60,1,R2,3.9,15
2020,912,G_5.3.60,1,R3,4,16
2020,912,G_5.3.72,1,R1,2.2,18
2020,912,G_5.3.72,1,R2,6.6,15
2020,912,G_5.3.72,1,R3,4.8,17
2020,912,G_5.3.74,1,R1,12.8,16
2020,912,G_5.3.74,1,R2,8.9,15
2020,912,G_5.3.74,1,R3,12.8,16
2020,912,G_5.3.77,1,R1,3.7,15
2020,912,G_5.3.77,1,R2,4,19
2020,912,G_5.3.78,1,R1,3.7,15
2020,912,G_5.3.78,1,R2,4.1,15
2020,912,G_5.3.78,1,R3,6.9,16
2020,912,G_5.3.79,1,R1,1.6,16
2020,912,G_5.3.79,1,R2,2.7,16
2020,912,G_5.3.79,1,R3,6.6,17
2020,912,G_5.3.90,1,R1,8.1,16
2020,912,G_5.3.90,1,R2,7.3,17
2020,912,G_5.3.90,1,R3,5.2,17
2020,912,G_5.3.92,1,R1,6.3,20
2020,912,G_5.3.92,1,R2,8.2,17
2020,912,G_5.3.92,1,R3,6.7,16
2020,912,G_5.3.96,1,R1,12.3,18
2020,912,G_5.3.96,1,R2,14,17
2020,912,G_5.3.96,1,R3,21.6,18
2020,411,G_5.4.10,1,R1,1.7,21
2020,411,G_5.4.12,1,R1,3.9,19
2020,411,G_5.4.23,1,R1,3.3,21
2020,411,G_5.4.25,1,R1,3.5,20
2020,411,G_5.4.25,1,R2,4.6,20
2020,411,G_5.4.25,1,R3,3.3,19
2020,411,G_5.4.27,1,R1,2.9,19
2020,411,G_5.4.27,1,R2,2.4,19
2020,411,G_5.4.27,1,R3,7.4,20
2020,406,G_5.4.56,1,R1,1.1,12
2020,406,G_5.4.56,1,R2,0.5,17
2020,406,G_5.4.56,1,R3,1.7,15
2020,406,G_5.4.67,1,R1,1.8,20
2020,406,G_5.4.67,1,R2,4.5,20
2020,406,G_5.4.70,1,R1,2.3,19
2020,406,G_5.4.70,1,R2,3.2,16
2020,406,G_5.4.70,1,R3,1.2,19
2020,406,G_5.4.71,1,R1,1.8,14
2020,406,G_5.4.71,1,R2,4.7,19
2020,406,G_5.4.71,1,R3,2.2,18
2020,406,G_5.4.72,1,R1,4.5,19
2020,406,G_5.4.72,1,R2,3.1,17
2020,406,G_5.4.72,1,R3,4.7,20
2020,406,G_5.4.103,1,R1,2.2,14
